PseudoPipeID	EnsemblID.version	EnsemblID
PGOHUM00000303529	ENST00000523715.2	ENST00000523715
PGOHUM00000300014	ENST00000512540.2	ENST00000512540
PGOHUM00000304723	ENST00000399581.4	ENST00000399581
PGOHUM00000305220	ENST00000416098.1	ENST00000416098
PGOHUM00000294064	ENST00000590539.1	ENST00000590539
PGOHUM00000303230	ENST00000520501.1	ENST00000520501
PGOHUM00000290177	ENST00000602989.1	ENST00000602989
PGOHUM00000298260	ENST00000449965.1	ENST00000449965
PGOHUM00000299714	ENST00000507981.1	ENST00000507981
PGOHUM00000293116	ENST00000622949.2	ENST00000622949
PGOHUM00000308438	ENST00000402595.1	ENST00000402595
PGOHUM00000292928	ENST00000567898.2	ENST00000567898
PGOHUM00000290257	ENST00000442302.1	ENST00000442302
PGOHUM00000300028	ENST00000604653.1	ENST00000604653
PGOHUM00000302750	ENST00000430369.2	ENST00000430369
PGOHUM00000305758	ENST00000454995.1	ENST00000454995
PGOHUM00000301690	ENST00000407692.2	ENST00000407692
PGOHUM00000291750	ENST00000464696.2	ENST00000464696
PGOHUM00000299961	ENST00000511960.2	ENST00000511960
PGOHUM00000291924	ENST00000428062.1	ENST00000428062
PGOHUM00000304146	ENST00000497974.1	ENST00000497974
PGOHUM00000292548	ENST00000622815.1	ENST00000622815
PGOHUM00000311683	ENST00000616414.1	ENST00000616414
PGOHUM00000294875	ENST00000589783.1	ENST00000589783
PGOHUM00000304411	ENST00000395253.3	ENST00000395253
PGOHUM00000291571	ENST00000545713.1	ENST00000545713
PGOHUM00000302325	ENST00000442564.1	ENST00000442564
PGOHUM00000298417	ENST00000447061.2	ENST00000447061
PGOHUM00000304055	ENST00000416693.2	ENST00000416693
PGOHUM00000305543	ENST00000445813.1	ENST00000445813
PGOHUM00000291536	ENST00000540396.1	ENST00000540396
PGOHUM00000293836	ENST00000565394.1	ENST00000565394
PGOHUM00000290650	ENST00000471604.2	ENST00000471604
PGOHUM00000302546	ENST00000447806.1	ENST00000447806
PGOHUM00000304406	ENST00000416300.1	ENST00000416300
PGOHUM00000300833	ENST00000604252.1	ENST00000604252
PGOHUM00000292678	ENST00000491303.2	ENST00000491303
PGOHUM00000299332	ENST00000440877.1	ENST00000440877
PGOHUM00000291634	ENST00000549925.1	ENST00000549925
PGOHUM00000295061	ENST00000599458.1	ENST00000599458
PGOHUM00000293674	ENST00000596612.1	ENST00000596612
PGOHUM00000297429	ENST00000508033.1	ENST00000508033
PGOHUM00000300756	ENST00000429606.1	ENST00000429606
PGOHUM00000293160	ENST00000560273.2	ENST00000560273
PGOHUM00000305772	ENST00000604436.1	ENST00000604436
PGOHUM00000298855	ENST00000425086.1	ENST00000425086
PGOHUM00000304191	ENST00000436337.1	ENST00000436337
PGOHUM00000295388	ENST00000425131.1	ENST00000425131
PGOHUM00000294654	ENST00000589621.1	ENST00000589621
PGOHUM00000293669	ENST00000567149.1	ENST00000567149
PGOHUM00000301512	ENST00000403722.1	ENST00000403722
PGOHUM00000294577	ENST00000579772.1	ENST00000579772
PGOHUM00000294952	ENST00000603784.1	ENST00000603784
PGOHUM00000300334	ENST00000504528.2	ENST00000504528
PGOHUM00000305194	ENST00000420303.2	ENST00000420303
PGOHUM00000311276	ENST00000402176.3	ENST00000402176
PGOHUM00000291238	ENST00000535136.1	ENST00000535136
PGOHUM00000301602	ENST00000427423.1	ENST00000427423
PGOHUM00000300256	ENST00000502633.2	ENST00000502633
PGOHUM00000293439	ENST00000400791.4	ENST00000400791
PGOHUM00000292294	ENST00000545836.1	ENST00000545836
PGOHUM00000299163	ENST00000472521.1	ENST00000472521
PGOHUM00000298276	ENST00000416091.1	ENST00000416091
PGOHUM00000295726	ENST00000419107.1	ENST00000419107
PGOHUM00000300009	ENST00000506991.1	ENST00000506991
PGOHUM00000297137	ENST00000422599.1	ENST00000422599
PGOHUM00000298389	ENST00000439809.1	ENST00000439809
PGOHUM00000290064	ENST00000454103.1	ENST00000454103
PGOHUM00000303649	ENST00000481577.1	ENST00000481577
PGOHUM00000301906	ENST00000402084.1	ENST00000402084
PGOHUM00000304599	ENST00000440265.1	ENST00000440265
PGOHUM00000301771	ENST00000404133.1	ENST00000404133
PGOHUM00000291257	ENST00000603848.1	ENST00000603848
PGOHUM00000294332	ENST00000458502.2	ENST00000458502
PGOHUM00000294692	ENST00000584870.1	ENST00000584870
PGOHUM00000303866	ENST00000443754.1	ENST00000443754
PGOHUM00000305708	ENST00000437359.1	ENST00000437359
PGOHUM00000291925	ENST00000617064.1	ENST00000617064
PGOHUM00000300824	ENST00000521552.1	ENST00000521552
PGOHUM00000303458	ENST00000515046.2	ENST00000515046
PGOHUM00000298241	ENST00000443295.1	ENST00000443295
PGOHUM00000303039	ENST00000457337.1	ENST00000457337
PGOHUM00000290284	ENST00000441962.1	ENST00000441962
PGOHUM00000290859	ENST00000498657.1	ENST00000498657
PGOHUM00000300555	ENST00000504141.1	ENST00000504141
PGOHUM00000304216	ENST00000417687.2	ENST00000417687
PGOHUM00000301120	ENST00000445363.1	ENST00000445363
PGOHUM00000304212	ENST00000617479.1	ENST00000617479
PGOHUM00000292814	ENST00000637451.2	ENST00000637451
PGOHUM00000291178	ENST00000603687.1	ENST00000603687
PGOHUM00000302652	ENST00000450682.1	ENST00000450682
PGOHUM00000293087	ENST00000415963.2	ENST00000415963
PGOHUM00000293841	ENST00000562369.1	ENST00000562369
PGOHUM00000293985	ENST00000576220.1	ENST00000576220
PGOHUM00000292963	ENST00000560431.2	ENST00000560431
PGOHUM00000298553	ENST00000618617.1	ENST00000618617
PGOHUM00000304327	ENST00000605848.1	ENST00000605848
PGOHUM00000300914	ENST00000477507.1	ENST00000477507
PGOHUM00000311495	ENST00000623929.1	ENST00000623929
PGOHUM00000294937	ENST00000597319.1	ENST00000597319
PGOHUM00000294568	ENST00000582850.1	ENST00000582850
PGOHUM00000298143	ENST00000407594.2	ENST00000407594
PGOHUM00000303603	ENST00000517466.1	ENST00000517466
PGOHUM00000305398	ENST00000428521.1	ENST00000428521
PGOHUM00000293448	ENST00000567872.1	ENST00000567872
PGOHUM00000299059	ENST00000509077.1	ENST00000509077
PGOHUM00000306599	ENST00000407841.2	ENST00000407841
PGOHUM00000311877	ENST00000644482.1	ENST00000644482
PGOHUM00000293844	ENST00000561752.1	ENST00000561752
PGOHUM00000300819	ENST00000524262.1	ENST00000524262
PGOHUM00000300491	ENST00000506935.1	ENST00000506935
PGOHUM00000294130	ENST00000581296.2	ENST00000581296
PGOHUM00000293381	ENST00000560619.2	ENST00000560619
PGOHUM00000303165	ENST00000473700.2	ENST00000473700
PGOHUM00000295711	ENST00000439327.1	ENST00000439327
PGOHUM00000294926	ENST00000599655.1	ENST00000599655
PGOHUM00000297224	ENST00000433383.1	ENST00000433383
PGOHUM00000305593	ENST00000429406.1	ENST00000429406
PGOHUM00000304185	ENST00000605859.1	ENST00000605859
PGOHUM00000294478	ENST00000572092.1	ENST00000572092
PGOHUM00000310715	ENST00000404243.1	ENST00000404243
PGOHUM00000303077	ENST00000519320.1	ENST00000519320
PGOHUM00000300101	ENST00000507604.1	ENST00000507604
PGOHUM00000294964	ENST00000601077.1	ENST00000601077
PGOHUM00000299531	ENST00000478982.1	ENST00000478982
PGOHUM00000301279	ENST00000603933.1	ENST00000603933
PGOHUM00000300039	ENST00000503579.1	ENST00000503579
PGOHUM00000294793	ENST00000588023.1	ENST00000588023
PGOHUM00000292151	ENST00000453033.1	ENST00000453033
PGOHUM00000299952	ENST00000299671.7	ENST00000299671
PGOHUM00000300285	ENST00000512654.2	ENST00000512654
PGOHUM00000295729	ENST00000411674.2	ENST00000411674
PGOHUM00000294949	ENST00000465389.1	ENST00000465389
PGOHUM00000306607	ENST00000514945.4	ENST00000514945
PGOHUM00000296978	ENST00000443317.1	ENST00000443317
PGOHUM00000296919	ENST00000603683.1	ENST00000603683
PGOHUM00000295753	ENST00000423010.1	ENST00000423010
PGOHUM00000303766	ENST00000411618.1	ENST00000411618
PGOHUM00000302976	ENST00000479785.1	ENST00000479785
PGOHUM00000295860	ENST00000619190.1	ENST00000619190
PGOHUM00000303792	ENST00000404812.2	ENST00000404812
PGOHUM00000311538	ENST00000530779.1	ENST00000530779
PGOHUM00000293449	ENST00000566172.1	ENST00000566172
PGOHUM00000302298	ENST00000449689.2	ENST00000449689
PGOHUM00000290499	ENST00000534608.1	ENST00000534608
PGOHUM00000302361	ENST00000434352.1	ENST00000434352
PGOHUM00000294935	ENST00000595739.1	ENST00000595739
PGOHUM00000298590	ENST00000453252.1	ENST00000453252
PGOHUM00000296404	ENST00000457810.2	ENST00000457810
PGOHUM00000305058	ENST00000475267.1	ENST00000475267
PGOHUM00000300404	ENST00000513721.1	ENST00000513721
PGOHUM00000296702	ENST00000454090.1	ENST00000454090
PGOHUM00000294225	ENST00000587677.1	ENST00000587677
PGOHUM00000311582	ENST00000486001.1	ENST00000486001
PGOHUM00000290245	ENST00000637720.1	ENST00000637720
PGOHUM00000296836	ENST00000414898.1	ENST00000414898
PGOHUM00000300249	ENST00000512892.1	ENST00000512892
PGOHUM00000299221	ENST00000483312.1	ENST00000483312
PGOHUM00000305026	ENST00000443767.1	ENST00000443767
PGOHUM00000307992	ENST00000604757.1	ENST00000604757
PGOHUM00000291139	ENST00000546055.1	ENST00000546055
PGOHUM00000296102	ENST00000445367.1	ENST00000445367
PGOHUM00000302497	ENST00000451057.1	ENST00000451057
PGOHUM00000300382	ENST00000509116.1	ENST00000509116
PGOHUM00000291266	ENST00000545422.1	ENST00000545422
PGOHUM00000290977	ENST00000608772.1	ENST00000608772
PGOHUM00000297095	ENST00000636528.1	ENST00000636528
PGOHUM00000300338	ENST00000515767.1	ENST00000515767
PGOHUM00000297469	ENST00000514371.1	ENST00000514371
PGOHUM00000292392	ENST00000555136.1	ENST00000555136
PGOHUM00000302233	ENST00000447387.1	ENST00000447387
PGOHUM00000291002	ENST00000605170.1	ENST00000605170
PGOHUM00000291752	ENST00000550676.1	ENST00000550676
PGOHUM00000303888	ENST00000457995.3	ENST00000457995
PGOHUM00000303728	ENST00000427532.1	ENST00000427532
PGOHUM00000293246	ENST00000563485.2	ENST00000563485
PGOHUM00000303288	ENST00000605109.2	ENST00000605109
PGOHUM00000304288	ENST00000446944.3	ENST00000446944
PGOHUM00000297377	ENST00000419943.1	ENST00000419943
PGOHUM00000293790	ENST00000568304.1	ENST00000568304
PGOHUM00000297202	ENST00000427301.1	ENST00000427301
PGOHUM00000297146	ENST00000458731.1	ENST00000458731
PGOHUM00000290679	ENST00000641024.1	ENST00000641024
PGOHUM00000291942	ENST00000412208.2	ENST00000412208
PGOHUM00000312503	ENST00000514266.2	ENST00000514266
PGOHUM00000298315	ENST00000411806.1	ENST00000411806
PGOHUM00000294241	ENST00000525719.1	ENST00000525719
PGOHUM00000292512	ENST00000521678.1	ENST00000521678
PGOHUM00000305216	ENST00000436830.1	ENST00000436830
PGOHUM00000298567	ENST00000443564.2	ENST00000443564
PGOHUM00000303954	ENST00000417796.1	ENST00000417796
PGOHUM00000299918	ENST00000550415.2	ENST00000550415
PGOHUM00000300567	ENST00000507707.1	ENST00000507707
PGOHUM00000301999	ENST00000402078.1	ENST00000402078
PGOHUM00000300761	ENST00000604746.1	ENST00000604746
PGOHUM00000295569	ENST00000421314.1	ENST00000421314
PGOHUM00000292715	ENST00000619152.1	ENST00000619152
PGOHUM00000301392	ENST00000403509.1	ENST00000403509
PGOHUM00000290225	ENST00000423641.1	ENST00000423641
PGOHUM00000312008	ENST00000438905.2	ENST00000438905
PGOHUM00000311575	ENST00000434394.1	ENST00000434394
PGOHUM00000296916	ENST00000457423.1	ENST00000457423
PGOHUM00000290742	ENST00000526868.1	ENST00000526868
PGOHUM00000298713	ENST00000447059.5	ENST00000447059
PGOHUM00000292471	ENST00000392301.3	ENST00000392301
PGOHUM00000297692	ENST00000519296.1	ENST00000519296
PGOHUM00000305557	ENST00000434556.1	ENST00000434556
PGOHUM00000301022	ENST00000503360.1	ENST00000503360
PGOHUM00000290523	ENST00000431428.1	ENST00000431428
PGOHUM00000297355	ENST00000620221.1	ENST00000620221
PGOHUM00000295417	ENST00000596210.1	ENST00000596210
PGOHUM00000303524	ENST00000523451.2	ENST00000523451
PGOHUM00000290629	ENST00000532005.1	ENST00000532005
PGOHUM00000298665	ENST00000450967.1	ENST00000450967
PGOHUM00000292371	ENST00000554239.2	ENST00000554239
PGOHUM00000291444	ENST00000482189.1	ENST00000482189
PGOHUM00000290597	ENST00000531576.1	ENST00000531576
PGOHUM00000301037	ENST00000471467.2	ENST00000471467
PGOHUM00000291722	ENST00000548895.1	ENST00000548895
PGOHUM00000308164	ENST00000431298.1	ENST00000431298
PGOHUM00000290949	ENST00000530808.1	ENST00000530808
PGOHUM00000295346	ENST00000638098.1	ENST00000638098
PGOHUM00000303453	ENST00000533272.1	ENST00000533272
PGOHUM00000300866	ENST00000510642.1	ENST00000510642
PGOHUM00000291039	ENST00000426371.2	ENST00000426371
PGOHUM00000307959	ENST00000620593.1	ENST00000620593
PGOHUM00000311758	ENST00000415794.1	ENST00000415794
PGOHUM00000292145	ENST00000447446.1	ENST00000447446
PGOHUM00000300845	ENST00000470580.1	ENST00000470580
PGOHUM00000301671	ENST00000403848.2	ENST00000403848
PGOHUM00000292394	ENST00000467051.1	ENST00000467051
PGOHUM00000300773	ENST00000511215.1	ENST00000511215
PGOHUM00000295638	ENST00000411908.1	ENST00000411908
PGOHUM00000301523	ENST00000407450.1	ENST00000407450
PGOHUM00000292029	ENST00000434403.1	ENST00000434403
PGOHUM00000301334	ENST00000422088.1	ENST00000422088
PGOHUM00000300004	ENST00000506124.1	ENST00000506124
PGOHUM00000290831	ENST00000534211.1	ENST00000534211
PGOHUM00000299106	ENST00000496877.1	ENST00000496877
PGOHUM00000292589	ENST00000553572.2	ENST00000553572
PGOHUM00000301623	ENST00000452651.1	ENST00000452651
PGOHUM00000305386	ENST00000436482.1	ENST00000436482
PGOHUM00000302035	ENST00000508367.2	ENST00000508367
PGOHUM00000305755	ENST00000445313.1	ENST00000445313
PGOHUM00000310858	ENST00000514634.1	ENST00000514634
PGOHUM00000298364	ENST00000441645.1	ENST00000441645
PGOHUM00000300299	ENST00000418412.3	ENST00000418412
PGOHUM00000300066	ENST00000508336.1	ENST00000508336
PGOHUM00000297444	ENST00000455251.1	ENST00000455251
PGOHUM00000300651	ENST00000515379.1	ENST00000515379
PGOHUM00000291346	ENST00000549467.2	ENST00000549467
PGOHUM00000293222	ENST00000569826.2	ENST00000569826
PGOHUM00000298266	ENST00000441105.1	ENST00000441105
PGOHUM00000302951	ENST00000441193.1	ENST00000441193
PGOHUM00000295990	ENST00000641809.1	ENST00000641809
PGOHUM00000307585	ENST00000441221.1	ENST00000441221
PGOHUM00000300850	ENST00000502787.1	ENST00000502787
PGOHUM00000301956	ENST00000441868.2	ENST00000441868
PGOHUM00000293372	ENST00000559699.2	ENST00000559699
PGOHUM00000297065	ENST00000393781.2	ENST00000393781
PGOHUM00000311459	ENST00000504996.1	ENST00000504996
PGOHUM00000307765	ENST00000422992.2	ENST00000422992
PGOHUM00000298834	ENST00000434543.1	ENST00000434543
PGOHUM00000294897	ENST00000589193.2	ENST00000589193
PGOHUM00000296576	ENST00000453847.2	ENST00000453847
PGOHUM00000294846	ENST00000585766.1	ENST00000585766
PGOHUM00000307931	ENST00000382759.2	ENST00000382759
PGOHUM00000300195	ENST00000487352.1	ENST00000487352
PGOHUM00000299446	ENST00000462517.1	ENST00000462517
PGOHUM00000294120	ENST00000587110.1	ENST00000587110
PGOHUM00000293672	ENST00000605872.1	ENST00000605872
PGOHUM00000300790	ENST00000612834.1	ENST00000612834
PGOHUM00000305192	ENST00000441503.1	ENST00000441503
PGOHUM00000299949	ENST00000507797.1	ENST00000507797
PGOHUM00000311132	ENST00000514817.2	ENST00000514817
PGOHUM00000298065	ENST00000452761.1	ENST00000452761
PGOHUM00000297290	ENST00000623377.1	ENST00000623377
PGOHUM00000293625	ENST00000492222.1	ENST00000492222
PGOHUM00000298349	ENST00000569668.1	ENST00000569668
PGOHUM00000304916	ENST00000612193.1	ENST00000612193
PGOHUM00000311469	ENST00000425667.1	ENST00000425667
PGOHUM00000307921	ENST00000624333.2	ENST00000624333
PGOHUM00000300144	ENST00000468675.1	ENST00000468675
PGOHUM00000301023	ENST00000510973.1	ENST00000510973
PGOHUM00000303295	ENST00000520205.1	ENST00000520205
PGOHUM00000296511	ENST00000435754.1	ENST00000435754
PGOHUM00000299292	ENST00000468802.1	ENST00000468802
PGOHUM00000292071	ENST00000436585.1	ENST00000436585
PGOHUM00000302597	ENST00000413879.1	ENST00000413879
PGOHUM00000296698	ENST00000417027.1	ENST00000417027
PGOHUM00000297842	ENST00000414823.1	ENST00000414823
PGOHUM00000290166	ENST00000426885.1	ENST00000426885
PGOHUM00000305669	ENST00000635343.1	ENST00000635343
PGOHUM00000301526	ENST00000401679.2	ENST00000401679
PGOHUM00000290528	ENST00000610280.1	ENST00000610280
PGOHUM00000310379	ENST00000329806.5	ENST00000329806
PGOHUM00000300665	ENST00000486625.1	ENST00000486625
PGOHUM00000298470	ENST00000437460.1	ENST00000437460
PGOHUM00000290492	ENST00000533973.1	ENST00000533973
PGOHUM00000296519	ENST00000579737.3	ENST00000579737
PGOHUM00000289800	ENST00000495197.1	ENST00000495197
PGOHUM00000301837	ENST00000468432.1	ENST00000468432
PGOHUM00000303094	ENST00000526818.1	ENST00000526818
PGOHUM00000311092	ENST00000611097.2	ENST00000611097
PGOHUM00000295586	ENST00000604049.1	ENST00000604049
PGOHUM00000300079	ENST00000502691.1	ENST00000502691
PGOHUM00000301149	ENST00000478287.1	ENST00000478287
PGOHUM00000303848	ENST00000610731.1	ENST00000610731
PGOHUM00000299428	ENST00000603861.1	ENST00000603861
PGOHUM00000295218	ENST00000597719.1	ENST00000597719
PGOHUM00000304896	ENST00000411473.1	ENST00000411473
PGOHUM00000304301	ENST00000620894.1	ENST00000620894
PGOHUM00000298600	ENST00000440127.1	ENST00000440127
PGOHUM00000292184	ENST00000411421.1	ENST00000411421
PGOHUM00000290522	ENST00000532527.1	ENST00000532527
PGOHUM00000300986	ENST00000513164.2	ENST00000513164
PGOHUM00000300016	ENST00000462840.2	ENST00000462840
PGOHUM00000297378	ENST00000604662.1	ENST00000604662
PGOHUM00000292561	ENST00000550646.2	ENST00000550646
PGOHUM00000300107	ENST00000514008.1	ENST00000514008
PGOHUM00000293645	ENST00000565246.7	ENST00000565246
PGOHUM00000311377	ENST00000425942.3	ENST00000425942
PGOHUM00000298380	ENST00000398740.2	ENST00000398740
PGOHUM00000300741	ENST00000505809.1	ENST00000505809
PGOHUM00000304729	ENST00000447509.2	ENST00000447509
PGOHUM00000292403	ENST00000478589.1	ENST00000478589
PGOHUM00000297669	ENST00000431230.1	ENST00000431230
PGOHUM00000289931	ENST00000435808.1	ENST00000435808
PGOHUM00000290273	ENST00000455109.2	ENST00000455109
PGOHUM00000304048	ENST00000439613.2	ENST00000439613
PGOHUM00000292574	ENST00000553568.1	ENST00000553568
PGOHUM00000293315	ENST00000613213.4	ENST00000613213
PGOHUM00000303197	ENST00000520250.2	ENST00000520250
PGOHUM00000290707	ENST00000604143.1	ENST00000604143
PGOHUM00000293088	ENST00000561423.2	ENST00000561423
PGOHUM00000292288	ENST00000556341.2	ENST00000556341
PGOHUM00000291620	ENST00000542491.2	ENST00000542491
PGOHUM00000293239	ENST00000495139.1	ENST00000495139
PGOHUM00000296090	ENST00000450202.2	ENST00000450202
PGOHUM00000297910	ENST00000412558.1	ENST00000412558
PGOHUM00000308148	ENST00000419363.1	ENST00000419363
PGOHUM00000292858	ENST00000565703.1	ENST00000565703
PGOHUM00000291912	ENST00000393978.2	ENST00000393978
PGOHUM00000290747	ENST00000534542.1	ENST00000534542
PGOHUM00000294037	ENST00000584928.1	ENST00000584928
PGOHUM00000291983	ENST00000433498.1	ENST00000433498
PGOHUM00000295715	ENST00000421309.1	ENST00000421309
PGOHUM00000305594	ENST00000412165.1	ENST00000412165
PGOHUM00000304114	ENST00000502889.1	ENST00000502889
PGOHUM00000303185	ENST00000524239.1	ENST00000524239
PGOHUM00000297543	ENST00000424746.1	ENST00000424746
PGOHUM00000305786	ENST00000417124.1	ENST00000417124
PGOHUM00000295499	ENST00000597341.1	ENST00000597341
PGOHUM00000292406	ENST00000554092.1	ENST00000554092
PGOHUM00000299147	ENST00000605023.1	ENST00000605023
PGOHUM00000291311	ENST00000551909.1	ENST00000551909
PGOHUM00000299077	ENST00000467059.1	ENST00000467059
PGOHUM00000292353	ENST00000553761.1	ENST00000553761
PGOHUM00000297519	ENST00000444403.1	ENST00000444403
PGOHUM00000301614	ENST00000434104.1	ENST00000434104
PGOHUM00000304725	ENST00000448435.2	ENST00000448435
PGOHUM00000294697	ENST00000603459.1	ENST00000603459
PGOHUM00000302696	ENST00000430693.1	ENST00000430693
PGOHUM00000293403	ENST00000574177.1	ENST00000574177
PGOHUM00000303401	ENST00000638068.1	ENST00000638068
PGOHUM00000296984	ENST00000456725.1	ENST00000456725
PGOHUM00000299561	ENST00000485294.1	ENST00000485294
PGOHUM00000293255	ENST00000486795.2	ENST00000486795
PGOHUM00000300354	ENST00000508691.1	ENST00000508691
PGOHUM00000292881	ENST00000605634.1	ENST00000605634
PGOHUM00000300103	ENST00000635696.1	ENST00000635696
PGOHUM00000312561	ENST00000507410.1	ENST00000507410
PGOHUM00000300165	ENST00000508068.1	ENST00000508068
PGOHUM00000302443	ENST00000456604.1	ENST00000456604
PGOHUM00000298099	ENST00000427740.1	ENST00000427740
PGOHUM00000305463	ENST00000446466.1	ENST00000446466
PGOHUM00000311590	ENST00000433683.1	ENST00000433683
PGOHUM00000297228	ENST00000400117.2	ENST00000400117
PGOHUM00000297862	ENST00000426912.1	ENST00000426912
PGOHUM00000290596	ENST00000525935.1	ENST00000525935
PGOHUM00000303214	ENST00000524136.6	ENST00000524136
PGOHUM00000294373	ENST00000469001.2	ENST00000469001
PGOHUM00000301970	ENST00000604177.1	ENST00000604177
PGOHUM00000296202	ENST00000445254.1	ENST00000445254
PGOHUM00000301863	ENST00000404414.1	ENST00000404414
